Run,Assay Type,BioProject,BioSample,Center Name,Consent,Experiment,Instrument,LibraryLayout,LibrarySelection,LibrarySource,Organism,Platform,ReleaseDate,Sample Name,SRA Study,AvgSpotLen,Bases,Bytes,DATASTORE filetype,DATASTORE provider,DATASTORE region,Collection_date,Library Name,geo_loc_name_country,geo_loc_name_country_continent,geo_loc_name,lat_lon,BioSampleModel,Isolation_source,Host,Depth,nominal_length (run),run_id (run),env_broad_scale,env_local_scale,env_medium,env_biome,env_feature,env_material,samp_size,samp_mat_process,elev,samp_collect_device,Source_material_ID,BRC_attached_to_frame_number,metals_treatment,organic_enrichment_pulse,press_organic_enrichment_treatment,Replicate_number,sediment_origin,Sequencing_method,Temp,Investigation_type,max_filter_size,min_filter_size,sequencing_machine,site_name,target_molecules,Chlorophyll,landuse,rel_to_oxygen,diss_inorg_carb,Molecule,Isolate,samp_volume,Salinity,BIOME,std_norm_factor,Lake_Name,Block,SUMMER,WINTER,env_package,feature,material,diss_oxygen,Strain,bacteria_carb_prod,beam_atten,beam_trans,collection_time,corr_irradiance,density,fluorescence,par,pressure,sampling_cruise,sigma-theta,surf_irradiance,turbidity,Gene_target,sampling_spot,bacterial_count,conduc,diss_oxy,oxy_sat,primer_target,project_name,environment_biome,environment_feature,environment_material,Library,Replicate,SAMPLE_TYPE,Target_gene,target_subfragment,sediment_depth,target,Time,Treatment,Sample_Name,ENA-FIRST-PUBLIC (run),ENA-LAST-UPDATE (run),Sample_ID,alkalinity,Biological.Replicate,Calcium,Chloride,primers_target,Sodium,tot_phosp,AssemblyName,environment_(biome),environment_(feature),environment_(material),geographic_location_(country_and/or_sea),geographic_location_(depth),geographic_location_(latitude),geographic_location_(longitude),down_par,SAMPLE,tot_depth_water_col,Description,filter_size_um,PH,primers,INSDC_center_name,INSDC_first_public,INSDC_last_update,INSDC_status,SRA_accession,Title,Alias,ENA_CHECKLIST,Cultivar,Ecotype
SRR8536149,RNA-Seq,PRJNA519842,SAMN10864999,JGI,public,SRX5338611,Illumina HiSeq 2500,PAIRED,RT-PCR,METATRANSCRIPTOMIC,riverine metagenome,ILLUMINA,2019-02-06T00:00:00Z,Gp0293426,SRP184145,302,21258636170,10392078366,"fastq,sra","s3,ncbi,gs","ncbi.public,gs.US,s3.us-east-1",2016-09-07,CNTAP,USA,North America,USA: Oregon,46.1812 N 123.1834 W,Metagenome or environmental,river water,not applicable,,270,12289,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SRR9599514,RNA-Seq,PRJNA550452,SAMN12129785,ARIZONA STATE UNIVERSITY,public,SRX6364921,Illumina HiSeq 2500,PAIRED,RANDOM,METATRANSCRIPTOMIC,lake water metagenome,ILLUMINA,2020-07-24T00:00:00Z,HSL metaT 2016 June July,SRP212026,487,356970726,211777778,"sra,fastq","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",2016-06-25,HSLmetaT10,USA,North America,USA,39.0367 N 84.1381 W,Metagenome or environmental,Harsha Lake,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,facultative,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SRR9599515,RNA-Seq,PRJNA550452,SAMN12129785,ARIZONA STATE UNIVERSITY,public,SRX6364920,Illumina HiSeq 2500,PAIRED,RANDOM,METATRANSCRIPTOMIC,lake water metagenome,ILLUMINA,2020-07-24T00:00:00Z,HSL metaT 2016 June July,SRP212026,552,173350286,109810681,"sra,fastq","gs,s3,ncbi","ncbi.public,s3.us-east-1,gs.US",2016-06-25,HSLmetaT9,USA,North America,USA,39.0367 N 84.1381 W,Metagenome or environmental,Harsha Lake,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,facultative,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SRR9599516,RNA-Seq,PRJNA550452,SAMN12129785,ARIZONA STATE UNIVERSITY,public,SRX6364919,Illumina HiSeq 2500,PAIRED,RANDOM,METATRANSCRIPTOMIC,lake water metagenome,ILLUMINA,2020-07-24T00:00:00Z,HSL metaT 2016 June July,SRP212026,380,248022024,153201053,"sra,fastq","ncbi,s3,gs","gs.US,s3.us-east-1,ncbi.public",2016-06-25,HSLmetaT4,USA,North America,USA,39.0367 N 84.1381 W,Metagenome or environmental,Harsha Lake,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,facultative,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SRR9599517,RNA-Seq,PRJNA550452,SAMN12129785,ARIZONA STATE UNIVERSITY,public,SRX6364918,Illumina HiSeq 2500,PAIRED,RANDOM,METATRANSCRIPTOMIC,lake water metagenome,ILLUMINA,2020-07-24T00:00:00Z,HSL metaT 2016 June July,SRP212026,419,736242011,451962210,"sra,fastq","ncbi,s3,gs","s3.us-east-1,gs.US,ncbi.public",2016-06-25,HSLmetaT3,USA,North America,USA,39.0367 N 84.1381 W,Metagenome or environmental,Harsha Lake,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,facultative,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SRR9599518,RNA-Seq,PRJNA550452,SAMN12129785,ARIZONA STATE UNIVERSITY,public,SRX6364917,Illumina HiSeq 2500,PAIRED,RANDOM,METATRANSCRIPTOMIC,lake water metagenome,ILLUMINA,2020-07-24T00:00:00Z,HSL metaT 2016 June July,SRP212026,402,1073972567,657891153,"fastq,sra","gs,ncbi,s3","s3.us-east-1,ncbi.public,gs.US",2016-06-25,HSLmetaT2,USA,North America,USA,39.0367 N 84.1381 W,Metagenome or environmental,Harsha Lake,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,facultative,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SRR9599519,RNA-Seq,PRJNA550452,SAMN12129785,ARIZONA STATE UNIVERSITY,public,SRX6364916,Illumina HiSeq 2500,PAIRED,RANDOM,METATRANSCRIPTOMIC,lake water metagenome,ILLUMINA,2020-07-24T00:00:00Z,HSL metaT 2016 June July,SRP212026,395,841440627,513497080,"fastq,sra","s3,ncbi,gs","s3.us-east-1,gs.US,ncbi.public",2016-06-25,HSLmetaT1,USA,North America,USA,39.0367 N 84.1381 W,Metagenome or environmental,Harsha Lake,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,facultative,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SRR9599520,RNA-Seq,PRJNA550452,SAMN12129785,ARIZONA STATE UNIVERSITY,public,SRX6364915,Illumina HiSeq 2500,PAIRED,RANDOM,METATRANSCRIPTOMIC,lake water metagenome,ILLUMINA,2020-07-24T00:00:00Z,HSL metaT 2016 June July,SRP212026,477,109716705,67036062,"sra,fastq","s3,gs,ncbi","gs.US,ncbi.public,s3.us-east-1",2016-06-25,HSLmetaT8,USA,North America,USA,39.0367 N 84.1381 W,Metagenome or environmental,Harsha Lake,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,facultative,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SRR9599521,RNA-Seq,PRJNA550452,SAMN12129785,ARIZONA STATE UNIVERSITY,public,SRX6364914,Illumina HiSeq 2500,PAIRED,RANDOM,METATRANSCRIPTOMIC,lake water metagenome,ILLUMINA,2020-07-24T00:00:00Z,HSL metaT 2016 June July,SRP212026,518,120500845,74354579,"fastq,sra","s3,gs,ncbi","s3.us-east-1,ncbi.public,gs.US",2016-06-25,HSLmetaT7,USA,North America,USA,39.0367 N 84.1381 W,Metagenome or environmental,Harsha Lake,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,facultative,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SRR9599522,RNA-Seq,PRJNA550452,SAMN12129785,ARIZONA STATE UNIVERSITY,public,SRX6364913,Illumina HiSeq 2500,PAIRED,RANDOM,METATRANSCRIPTOMIC,lake water metagenome,ILLUMINA,2020-07-24T00:00:00Z,HSL metaT 2016 June July,SRP212026,500,132367531,83006799,"fastq,sra","ncbi,gs,s3","gs.US,s3.us-east-1,ncbi.public",2016-06-25,HSLmetaT6,USA,North America,USA,39.0367 N 84.1381 W,Metagenome or environmental,Harsha Lake,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,facultative,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SRR9599523,RNA-Seq,PRJNA550452,SAMN12129785,ARIZONA STATE UNIVERSITY,public,SRX6364912,Illumina HiSeq 2500,PAIRED,RANDOM,METATRANSCRIPTOMIC,lake water metagenome,ILLUMINA,2020-07-24T00:00:00Z,HSL metaT 2016 June July,SRP212026,494,201163357,124372911,"fastq,sra","s3,gs,ncbi","gs.US,ncbi.public,s3.us-east-1",2016-06-25,HSLmetaT5,USA,North America,USA,39.0367 N 84.1381 W,Metagenome or environmental,Harsha Lake,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,facultative,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DRR055432,RNA-Seq,PRJDB4600,SAMD00047646,TIT-BB,public,DRX050116,Illumina MiSeq,PAIRED,cDNA,METATRANSCRIPTOMIC,biofilm metagenome,ILLUMINA,2017-04-17T00:00:00Z,DRS043229,DRP003601,355,1702394266,938676188,sra,"s3,gs,ncbi","gs.US,s3.us-east-1,ncbi.public",2015,,Japan,Asia,Japan,35.541471 N 139.752706 E,,brown slime in downstream river,,,,,,,,Large river biome,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12P,,,,,,,,,,,,,,,,,,,,,,12 hour cultured pranktonic cells from brown slime in downstream river,,,,,,,,,,,,,
DRR055433,RNA-Seq,PRJDB4600,SAMD00047647,TIT-BB,public,DRX050117,Illumina MiSeq,PAIRED,cDNA,METATRANSCRIPTOMIC,biofilm metagenome,ILLUMINA,2017-04-17T00:00:00Z,DRS043230,DRP003601,339,1740011893,943028999,sra,"ncbi,s3,gs","s3.us-east-1,ncbi.public,gs.US",2015,,Japan,Asia,Japan,35.541471 N 139.752706 E,,brown slime in downstream river,,,,,,,,Large river biome,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12B,,,,,,,,,,,,,,,,,,,,,,12 hour cultured biofilm cells from brown slime in downstream river,,,,,,,,,,,,,
DRR055434,RNA-Seq,PRJDB4600,SAMD00047648,TIT-BB,public,DRX050118,Illumina MiSeq,PAIRED,cDNA,METATRANSCRIPTOMIC,biofilm metagenome,ILLUMINA,2017-04-17T00:00:00Z,DRS043231,DRP003601,353,1569145586,874376397,sra,"ncbi,gs,s3","ncbi.public,s3.us-east-1,gs.US",2015,,Japan,Asia,Japan,35.541471 N 139.752706 E,,brown slime in downstream river,,,,,,,,Large river biome,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24P,,,,,,,,,,,,,,,,,,,,,,24 hour cultured pranktonic cells from brown slime in downstream river,,,,,,,,,,,,,
DRR055435,RNA-Seq,PRJDB4600,SAMD00047649,TIT-BB,public,DRX050119,Illumina MiSeq,PAIRED,cDNA,METATRANSCRIPTOMIC,biofilm metagenome,ILLUMINA,2017-04-17T00:00:00Z,DRS043232,DRP003601,352,1948723478,1064489396,sra,"ncbi,s3,gs","gs.US,ncbi.public,s3.us-east-1",2015,,Japan,Asia,Japan,35.541471 N 139.752706 E,,brown slime in downstream river,,,,,,,,Large river biome,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24B,,,,,,,,,,,,,,,,,,,,,,24 hour cultured biofilm cells from brown slime in downstream river,,,,,,,,,,,,,
DRR055436,RNA-Seq,PRJDB4600,SAMD00047650,TIT-BB,public,DRX050120,Illumina MiSeq,PAIRED,cDNA,METATRANSCRIPTOMIC,biofilm metagenome,ILLUMINA,2017-04-17T00:00:00Z,DRS043233,DRP003601,333,1824899805,1000266519,sra,"gs,ncbi,s3","ncbi.public,s3.us-east-1,gs.US",2015,,Japan,Asia,Japan,35.541471 N 139.752706 E,,brown slime in downstream river,,,,,,,,Large river biome,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,48P,,,,,,,,,,,,,,,,,,,,,,48 hour cultured pranktonic cells from brown slime in downstream river,,,,,,,,,,,,,
DRR055437,RNA-Seq,PRJDB4600,SAMD00047651,TIT-BB,public,DRX050121,Illumina MiSeq,PAIRED,cDNA,METATRANSCRIPTOMIC,biofilm metagenome,ILLUMINA,2017-04-17T00:00:00Z,DRS043234,DRP003601,361,2033821121,1137024123,sra,"ncbi,s3,gs","s3.us-east-1,ncbi.public,gs.US",2015,,Japan,Asia,Japan,35.541471 N 139.752706 E,,brown slime in downstream river,,,,,,,,Large river biome,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,48B,,,,,,,,,,,,,,,,,,,,,,48 hour cultured biofilm cells from brown slime in downstream river,,,,,,,,,,,,,
SRR7182482,RNA-Seq,PRJNA464361,SAMN09102080,UNIVERSITY OF MICHIGAN,public,SRX4099290,Illumina HiSeq 2500,SINGLE,cDNA,METATRANSCRIPTOMIC,lake water metagenome,ILLUMINA,2019-06-09T00:00:00Z,E2014-0102,SRP148419,52,5722382432,2946845941,"sra,fastq","gs,ncbi,s3","s3.us-east-1,gs.US,ncbi.public",2014-09-23,E2014-0102-100LTR-53193,USA,North America,"USA: Ohio\, western Lake Erie\, NOAA Station WE12",41.70333333 N 83.25833333 W,"MIMS.me,MIGS/MIMS/MIMARKS.water",,,Depth Integrated 0-5 m,,,,,,Temperate eutrophic lake,lake,water,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SRR7182483,RNA-Seq,PRJNA464361,SAMN09102084,UNIVERSITY OF MICHIGAN,public,SRX4099289,Illumina HiSeq 2500,SINGLE,cDNA,METATRANSCRIPTOMIC,lake water metagenome,ILLUMINA,2019-06-09T00:00:00Z,E2014-0112,SRP148419,52,5498942124,2864827754,"sra,fastq","gs,s3,ncbi","s3.us-east-1,ncbi.public,gs.US",2014-10-06,E2014-0112-100LTR-53195,USA,North America,"USA: Ohio\, western Lake Erie\, NOAA Station WE2",41.76333333 N 83.3325 W,"MIMS.me,MIGS/MIMS/MIMARKS.water",,,Depth Integrated 0-4 m,,,,,,Temperate eutrophic lake,lake,water,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SRR7182487,RNA-Seq,PRJNA464361,SAMN09102076,UNIVERSITY OF MICHIGAN,public,SRX4099285,Illumina HiSeq 2500,SINGLE,cDNA,METATRANSCRIPTOMIC,lake water metagenome,ILLUMINA,2019-06-09T00:00:00Z,E2014-0048,SRP148419,52,4733039428,2480072882,"sra,fastq","gs,s3,ncbi","gs.US,s3.us-east-1,ncbi.public",2014-08-04,E2014-0048-100LTR-50632,USA,North America,"USA: Ohio\, western Lake Erie\, NOAA Station WE12",41.7025 N 83.26305556 W,"MIMS.me,MIGS/MIMS/MIMARKS.water",,,Depth Integrated 0-5 m,,,,,,Temperate eutrophic lake,lake,water,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SRR7182488,RNA-Seq,PRJNA464361,SAMN09102073,UNIVERSITY OF MICHIGAN,public,SRX4099284,Illumina HiSeq 2500,SINGLE,cDNA,METATRANSCRIPTOMIC,lake water metagenome,ILLUMINA,2019-06-09T00:00:00Z,E2014-0034,SRP148419,52,13125666268,6808405223,"sra,fastq","gs,s3,ncbi","gs.US,ncbi.public,s3.us-east-1",2014-07-21,E2014-0034-100LTR-53185,USA,North America,"USA: Ohio\, western Lake Erie\, NOAA Station WE2",41.76444444 N 83.33222222 W,"MIMS.me,MIGS/MIMS/MIMARKS.water",,,Depth Integrated 0-3 m,,,,,,Temperate eutrophic lake,lake,water,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SRR7182489,RNA-Seq,PRJNA464361,SAMN09102074,UNIVERSITY OF MICHIGAN,public,SRX4099283,Illumina HiSeq 2500,SINGLE,cDNA,METATRANSCRIPTOMIC,lake water metagenome,ILLUMINA,2019-06-09T00:00:00Z,E2014-0044,SRP148419,52,12463431604,6394581529,"sra,fastq","ncbi,gs,s3","s3.us-east-1,ncbi.public,gs.US",2014-07-29,E2014-0044-100LTR-53187,USA,North America,"USA: Ohio\, western Lake Erie\, NOAA Station WE4",41.82722222 N 83.19527778 W,"MIMS.me,MIGS/MIMS/MIMARKS.water",,,Depth Integrated 0-7 m,,,,,,Temperate eutrophic lake,lake,water,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SRR7182490,RNA-Seq,PRJNA464361,SAMN09102078,UNIVERSITY OF MICHIGAN,public,SRX4099282,Illumina HiSeq 2500,SINGLE,cDNA,METATRANSCRIPTOMIC,lake water metagenome,ILLUMINA,2019-06-09T00:00:00Z,E2014-0066,SRP148419,52,4898307076,2553133052,"sra,fastq","ncbi,gs,s3","ncbi.public,s3.us-east-1,gs.US",2014-08-25,E2014-0066-100LTR-53189,USA,North America,"USA: Ohio\, western Lake Erie\, NOAA Station WE12",41.705 N 83.25638889 W,"MIMS.me,MIGS/MIMS/MIMARKS.water",,,Depth Integrated 0-5 m,,,,,,Temperate eutrophic lake,lake,water,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SRR7182491,RNA-Seq,PRJNA464361,SAMN09102079,UNIVERSITY OF MICHIGAN,public,SRX4099281,Illumina HiSeq 2500,SINGLE,cDNA,METATRANSCRIPTOMIC,lake water metagenome,ILLUMINA,2019-06-09T00:00:00Z,E2014-0086,SRP148419,52,5893935788,3079387426,"fastq,sra","gs,s3,ncbi","ncbi.public,gs.US,s3.us-east-1",2014-09-08,E2014-0086-100LTR-53191,USA,North America,"USA: Ohio\, western Lake Erie\, NOAA Station WE4",41.82638889 N 83.19388889 W,"MIMS.me,MIGS/MIMS/MIMARKS.water",,,Depth Integrated 0-7 m,,,,,,Temperate eutrophic lake,lake,water,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SRR7094501,RNA-Seq,PRJNA441923,SAMN08778303,JGI,public,SRX4023079,Illumina HiSeq 2500,PAIRED,RT-PCR,METATRANSCRIPTOMIC,estuary metagenome,ILLUMINA,2018-05-02T00:00:00Z,Gp0225703,SRP144364,302,14666708218,7046823977,"fastq,sra","ncbi,s3,gs","ncbi.public,s3.us-east-1,gs.US",2013-08-23,BZUYX,USA,North America,USA: Washington,46.2700 N 123.9460 W,Metagenome or environmental,river estuary,not applicable,,270,12044,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SRR6277217,RNA-Seq,PRJNA368303,SAMN06269021,JGI,public,SRX3379870,Illumina HiSeq 2500,PAIRED,RT-PCR,METATRANSCRIPTOMIC,lake water metagenome,ILLUMINA,2017-11-08T00:00:00Z,Gp0177764,SRP124690,302,8401263104,3450580108,"fastq,sra","gs,s3,ncbi","gs.US,s3.us-east-1,ncbi.public",2016-07-06,BHOPC,USA,North America,USA: Wisconsin,46.008 N 89.701 W,Metagenome or environmental,Freshwater lake,not applicable,,270,11039,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SRR6277227,RNA-Seq,PRJNA368304,SAMN06269022,JGI,public,SRX3379880,Illumina HiSeq 2500,PAIRED,RT-PCR,METATRANSCRIPTOMIC,lake water metagenome,ILLUMINA,2017-11-09T00:00:00Z,Gp0177765,SRP124695,302,31408369950,14431239211,"sra,fastq","ncbi,gs,s3","gs.US,s3.us-east-1,ncbi.public",2016-07-06,BOGXX,USA,North America,USA: Wisconsin,46.008 N 89.701 W,Metagenome or environmental,Freshwater lake,not applicable,,270,11253,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SRR8526269,RNA-Seq,PRJNA366016,SAMN06268064,JGI,public,SRX5329104,Illumina HiSeq 2000,PAIRED,other,METATRANSCRIPTOMIC,freshwater metagenome,ILLUMINA,2019-02-04T00:00:00Z,Gp0085335,SRP183326,300,19304038500,11318384468,sra,"ncbi,gs,s3","s3.us-east-1,ncbi.public,gs.US",missing,WXNB,USA,North America,USA: Lake Michigan,43.1998 N 86.5698 W,Metagenome or environmental,"Lake Michigan\, USA",not applicable,,270,8199,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SRR8526270,RNA-Seq,PRJNA366018,SAMN06268066,JGI,public,SRX5329105,Illumina HiSeq 2500,PAIRED,RT-PCR,METATRANSCRIPTOMIC,freshwater metagenome,ILLUMINA,2019-02-04T00:00:00Z,Gp0085337,SRP183327,302,21074683440,8661816437,sra,"ncbi,gs,s3","s3.us-east-1,ncbi.public,gs.US",missing,ABXZP,USA,North America,USA: Lake Michigan,43.1998 N 86.5698 W,Metagenome or environmental,"Lake Michigan\, USA",not applicable,,270,9179,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SRR7963255,RNA-Seq,PRJNA469123,SAMN09094164,JGI,public,SRX4796909,Illumina HiSeq 2500,PAIRED,RT-PCR,METATRANSCRIPTOMIC,riverine metagenome,ILLUMINA,2018-10-04T00:00:00Z,Gp0294585,SRP163394,302,12614701268,5815171970,"fastq,sra","s3,ncbi,gs","s3.us-east-1,gs.US,ncbi.public",2016-09-07,CNTAA,USA,North America,USA: Oregon,46.1812 N 123.1834 W,Metagenome or environmental,river water,not applicable,,270,12289,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SRR7963257,RNA-Seq,PRJNA469125,SAMN09094366,JGI,public,SRX4796911,Illumina HiSeq 2500,PAIRED,RT-PCR,METATRANSCRIPTOMIC,riverine metagenome,ILLUMINA,2018-10-04T00:00:00Z,Gp0294587,SRP163396,302,10532717496,4824938900,"sra,fastq","gs,s3,ncbi","gs.US,ncbi.public,s3.us-east-1",2016-09-07,CNTAC,USA,North America,USA: Oregon,46.1812 N 123.1834 W,Metagenome or environmental,river water,not applicable,,270,12289,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SRR7963258,RNA-Seq,PRJNA469126,SAMN09094073,JGI,public,SRX4796913,Illumina HiSeq 2500,PAIRED,other,METATRANSCRIPTOMIC,riverine metagenome,ILLUMINA,2018-10-04T00:00:00Z,Gp0294588,SRP163397,302,9759989794,4500573509,"fastq,sra","ncbi,s3,gs","ncbi.public,s3.us-east-1,gs.US",2016-09-07,CNTZZ,USA,North America,USA: Oregon,46.1812 N 123.1834 W,Metagenome or environmental,river water,not applicable,,270,12273,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SRR7963259,RNA-Seq,PRJNA469124,SAMN09094163,JGI,public,SRX4796914,Illumina HiSeq 2500,PAIRED,RT-PCR,METATRANSCRIPTOMIC,riverine metagenome,ILLUMINA,2018-10-04T00:00:00Z,Gp0294586,SRP163398,302,12476869676,5721558675,"fastq,sra","gs,s3,ncbi","s3.us-east-1,gs.US,ncbi.public",2016-09-07,CNTAB,USA,North America,USA: Oregon,46.1812 N 123.1834 W,Metagenome or environmental,river water,not applicable,,270,12289,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SRR7963362,RNA-Seq,PRJNA469127,SAMN09094367,JGI,public,SRX4797001,Illumina HiSeq 2500,PAIRED,RT-PCR,METATRANSCRIPTOMIC,riverine metagenome,ILLUMINA,2018-10-04T00:00:00Z,Gp0294589,SRP163404,302,10819503340,5007681847,"fastq,sra","gs,ncbi,s3","ncbi.public,gs.US,s3.us-east-1",2016-09-07,CNTAG,USA,North America,USA: Oregon,46.1812 N 123.1834 W,Metagenome or environmental,river water,not applicable,,270,12289,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
